date,year,month,day,lag_1,lag_2,lag_3,rolling_mean
2019-10-22,2019,10,22,0.02856598123780474,-0.01975224369905626,0.00041190875414232053,-0.0007755334618189114
2019-10-23,2019,10,23,-0.0020427466124095517,0.02856598123780474,-0.01975224369905626,0.00090420139144749
2019-10-24,2019,10,24,-0.0026618927232437972,-0.0020427466124095517,0.02856598123780474,0.0026281851643331854
2019-10-25,2019,10,25,0.009031827618570798,-0.0026618927232437972,-0.0020427466124095517,0.014232777993563196
2019-10-28,2019,10,28,0.03827072044709379,0.009031827618570798,-0.0026618927232437972,0.010707631422678254
2019-10-29,2019,10,29,0.010940248383380036,0.03827072044709379,0.009031827618570798,0.007337776102670857
2019-10-30,2019,10,30,-0.01889202321244654,0.010940248383380036,0.03827072044709379,0.007948982204040212
2019-10-31,2019,10,31,0.0003941377836029769,-0.01889202321244654,0.010940248383380036,0.004182302372691104
2019-11-01,2019,11,1,-0.009801571538174736,0.0003941377836029769,-0.01889202321244654,-0.0019158615673391388
2019-11-04,2019,11,4,0.00777990074694257,-0.009801571538174736,0.0003941377836029769,0.0035563579981750413
2019-11-05,2019,11,5,0.03830134621095094,0.00777990074694257,-0.009801571538174736,0.006487375733675282
2019-11-06,2019,11,6,-0.004236934534945336,0.03830134621095094,0.00777990074694257,0.004510346316042435
2019-11-07,2019,11,7,-0.00949100930456126,-0.004236934534945336,0.03830134621095094,0.007153394611670505
2019-11-08,2019,11,8,0.0034136699399656134,-0.00949100930456126,-0.004236934534945336,0.005059110220015306
2019-11-11,2019,11,11,-0.0026915212113334253,0.0034136699399656134,-0.00949100930456126,-0.0022164977353940074
2019-11-12,2019,11,12,0.0019233064339043704,-0.0026915212113334253,0.0034136699399656134,0.0
2019-11-13,2019,11,13,0.006845554142024701,0.0019233064339043704,-0.0026915212113334253,0.0009034120192714656
2019-11-14,2019,11,14,-0.004973949208203932,0.006845554142024701,0.0019233064339043704,0.0013871383538326398
2019-11-15,2019,11,15,0.005832301612771484,-0.004973949208203932,0.006845554142024701,-0.0034857716387651115
2019-11-18,2019,11,18,-0.027056071174322183,0.005832301612771484,-0.004973949208203932,0.003900611989637204
2019-11-19,2019,11,19,0.03885522457591595,-0.027056071174322183,0.005832301612771484,-0.00155173819833192
2019-11-20,2019,11,20,-0.020416196797820918,0.03885522457591595,-0.027056071174322183,0.0024872237376669217
2019-11-21,2019,11,21,0.015220860471790276,-0.020416196797820918,0.03885522457591595,0.0003714509983704595
2019-11-22,2019,11,22,-0.004746562083710826,0.015220860471790276,-0.020416196797820918,0.0064571480466098395
2019-11-25,2019,11,25,0.0033724140668747182,-0.004746562083710826,0.015220860471790276,0.008241260307879283
2019-11-26,2019,11,26,0.047775785882263166,0.0033724140668747182,-0.004746562083710826,0.008481479469456588
2019-11-27,2019,11,27,-0.019215100989934397,0.047775785882263166,0.0033724140668747182,0.006576899112763312
2019-11-29,2019,11,29,0.005697958688323901,-0.019215100989934397,0.047775785882263166,0.006146835779780835
2019-12-02,2019,12,2,-0.006896878748623214,0.005697958688323901,-0.019215100989934397,-0.0015614061795425904
2019-12-03,2019,12,3,-0.03516879572974241,-0.006896878748623214,0.005697958688323901,-0.012642065361709198
2019-12-04,2019,12,4,-0.007627510028569873,-0.03516879572974241,-0.006896878748623214,-0.007111122159726912
2019-12-05,2019,12,5,0.008439615019977031,-0.007627510028569873,-0.03516879572974241,-0.008901172535911694
2019-12-06,2019,12,6,-0.0032522931926000087,0.008439615019977031,-0.007627510028569873,-0.004262134620528135
2019-12-09,2019,12,9,0.016298310828294582,-0.0032522931926000087,0.008439615019977031,0.0027716245254203464
2019-12-10,2019,12,10,0.0,0.016298310828294582,-0.0032522931926000087,0.005996084669107749
2019-12-11,2019,12,11,0.008494790689867138,0.0,0.016298310828294582,0.00742422706659025
2019-12-12,2019,12,12,0.015580327007389538,0.008494790689867138,0.0,0.014173799988563163
2019-12-13,2019,12,13,0.030495571417264555,0.015580327007389538,0.008494790689867138,0.010842723991769176
2019-12-16,2019,12,16,-0.00035706915567534914,0.030495571417264555,0.015580327007389538,0.011875804820579506
2019-12-17,2019,12,17,0.005165404144051644,-0.00035706915567534914,0.030495571417264555,0.012946837011175782
2019-12-18,2019,12,18,0.013849951642848524,0.005165404144051644,-0.00035706915567534914,0.010896739522117383
2019-12-19,2019,12,19,0.005329839562097538,0.013849951642848524,0.005165404144051644,0.009916508582043715
2019-12-20,2019,12,20,0.025594416716896218,0.005329839562097538,0.013849951642848524,0.013281813593529179
2019-12-23,2019,12,23,0.016469455901751973,0.025594416716896218,0.005329839562097538,0.011788661837694692
2019-12-24,2019,12,24,-0.0023003546351207937,0.016469455901751973,0.025594416716896218,0.0088511073406353
2019-12-26,2019,12,26,-0.0008378208424484335,-0.0023003546351207937,0.016469455901751973,0.008262326098804618
2019-12-27,2019,12,27,0.002385933352944125,-0.0008378208424484335,-0.0023003546351207937,0.0011940902938091468
2019-12-30,2019,12,30,-0.009746762308081136,0.002385933352944125,-0.0008378208424484335,-0.005978947343933649
2019-12-31,2019,12,31,-0.01939573228696201,-0.009746762308081136,0.002385933352944125,-0.002969760782473818
2020-01-02,2020,1,2,0.012745578172178362,-0.01939573228696201,-0.009746762308081136,0.001078302517975116
2020-01-03,2020,1,3,0.019402495659796237,0.012745578172178362,-0.01939573228696201,-0.0026259710512879673
2020-01-06,2020,1,6,-0.016135434493371292,0.019402495659796237,0.012745578172178362,0.0001603536462338795
2020-01-07,2020,1,7,0.004184861179528099,-0.016135434493371292,0.019402495659796237,0.006446293732284847
2020-01-08,2020,1,8,0.012033968143292828,0.004184861179528099,-0.016135434493371292,0.004271936810613308
2020-01-09,2020,1,9,0.0018737935638206693,0.012033968143292828,0.004184861179528099,0.002575985157858929
2020-01-10,2020,1,10,0.01092273739602434,0.0018737935638206693,0.012033968143292828,0.006870084582547342
2020-01-13,2020,1,13,0.005335062630070775,0.01092273739602434,0.0018737935638206693,0.012207294040968587
2020-01-14,2020,1,14,0.030870908471634317,0.005335062630070775,0.01092273739602434,0.006034821667266721
2020-01-15,2020,1,15,-0.018828393725216497,0.030870908471634317,0.005335062630070775,0.004272199539207567
2020-01-16,2020,1,16,-0.006939317076475104,-0.018828393725216497,0.030870908471634317,0.004805594396255497
2020-01-17,2020,1,17,0.013589711681263994,-0.006939317076475104,-0.018828393725216497,0.00401958669768474
2020-01-21,2020,1,21,0.0014050241372169925,0.013589711681263994,-0.006939317076475104,-0.003232582164697595
2020-01-22,2020,1,22,-0.00538993584027736,0.0014050241372169925,0.013589711681263994,0.0022758969076571043
2020-01-23,2020,1,23,0.008714001636557,-0.00538993584027736,0.0014050241372169925,0.005850788292202536
2020-01-24,2020,1,24,0.010935139846252051,0.008714001636557,-0.00538993584027736,0.0012414744149527035
2020-01-27,2020,1,27,-0.009456857704985167,0.010935139846252051,0.008714001636557,-0.007420962755823668
2020-01-28,2020,1,28,-0.041907161716664865,-0.009456857704985167,0.010935139846252051,2.420003074496968e-05
2020-01-29,2020,1,29,0.03183587809256583,-0.041907161716664865,-0.009456857704985167,-0.003688181345132735
2020-01-30,2020,1,30,-0.009847905242831523,0.03183587809256583,-0.041907161716664865,-0.0056554187578441
2020-01-31,2020,1,31,0.0010989527826952283,-0.009847905242831523,0.03183587809256583,-0.011545384846058581
2020-02-03,2020,2,3,-0.03890668814605758,0.0010989527826952283,-0.009847905242831523,0.00010821791121178315
2020-02-04,2020,2,4,0.01636085206968696,-0.03890668814605758,0.0010989527826952283,-0.0006786638768179643
2020-02-05,2020,2,5,0.02790146915241709,0.01636085206968696,-0.03890668814605758,0.004207282674313894
2020-02-06,2020,2,6,0.014581827512827772,0.02790146915241709,0.01636085206968696,0.006751830117059976
2020-02-07,2020,2,7,0.013821689996425635,0.014581827512827772,0.02790146915241709,0.012429725597483366
2020-02-10,2020,2,10,-0.01051721074394063,0.013821689996425635,0.014581827512827772,0.018005394525050678
2020-02-11,2020,2,11,0.04423919670752352,-0.01051721074394063,0.013821689996425635,0.016132388912560813
2020-02-12,2020,2,12,0.01853644108996777,0.04423919670752352,-0.01051721074394063,0.01665781335185774
2020-02-13,2020,2,13,0.017208949709312416,0.01853644108996777,0.04423919670752352,0.012597729092405441
2020-02-14,2020,2,14,-0.0064787313008358716,0.017208949709312416,0.01853644108996777,0.02827114634339467
2020-02-18,2020,2,18,0.06784987551100552,-0.0064787313008358716,0.017208949709312416,0.024048654697328243
2020-02-19,2020,2,19,0.023126738477191378,0.06784987551100552,-0.0064787313008358716,0.032208670055308544
2020-02-20,2020,2,20,0.059336517879869266,0.023126738477191378,0.06784987551100552,0.024916915402016793
2020-02-21,2020,2,21,-0.01924982355714633,0.059336517879869266,0.023126738477191378,0.016502233968704295
2020-02-24,2020,2,24,-0.048552138467398365,-0.01924982355714633,0.059336517879869266,-0.011731929535754127
2020-02-25,2020,2,25,-0.07332094201128658,-0.048552138467398365,-0.01924982355714633,-0.02474958840693864
2020-02-26,2020,2,26,-0.04196155587873118,-0.07332094201128658,-0.048552138467398365,-0.03238792964320285
2020-02-27,2020,2,27,0.021144811698548205,-0.04196155587873118,-0.07332094201128658,-0.040112547943347024
2020-02-28,2020,2,28,-0.05787291505786718,0.021144811698548205,-0.04196155587873118,-0.01702732734019876
2020-03-02,2020,3,2,0.06687396454834293,-0.05787291505786718,0.021144811698548205,0.0022921466885028165
2020-03-03,2020,3,3,0.023276428132221305,0.06687396454834293,-0.05787291505786718,0.002909478695992762
2020-03-04,2020,3,4,-0.038874895841281454,0.023276428132221305,0.06687396454834293,0.012217655161340924
2020-03-05,2020,3,5,0.06768569402528901,-0.038874895841281454,0.023276428132221305,0.01574526015351698
2020-03-06,2020,3,6,-0.040234890096986886,0.06768569402528901,-0.038874895841281454,-0.003006901333647427
2020-03-09,2020,3,9,-0.026886842887479112,-0.040234890096986886,0.06768569402528901,-0.02378101359795255
2020-03-10,2020,3,10,-0.0805941331893043,-0.026886842887479112,-0.040234890096986886,-0.003651169929505915
2020-03-11,2020,3,11,0.06177432250095172,-0.0805941331893043,-0.026886842887479112,-0.028705630724327903
2020-03-12,2020,3,12,-0.05758660994882092,0.06177432250095172,-0.0805941331893043,-0.046764186357112304
2020-03-13,2020,3,13,-0.1305276682609089,-0.05758660994882092,0.06177432250095172,-0.019902775893371548
2020-03-16,2020,3,16,0.10742020943122466,-0.1305276682609089,-0.05758660994882092,-0.044579835764965825
2020-03-17,2020,3,17,-0.20397943254727569,0.10742020943122466,-0.1305276682609089,-0.0367372158859907
2020-03-18,2020,3,18,0.10098742189582732,-0.20397943254727569,0.10742020943122466,-0.0389842780698928
2020-03-19,2020,3,19,-0.06882192086833139,0.10098742189582732,-0.20397943254727569,-0.003112247136888424
2020-03-20,2020,3,20,0.048832486404112974,-0.06882192086833139,0.10098742189582732,-0.03149418415052039
2020-03-23,2020,3,23,-0.03448947563693516,0.048832486404112974,-0.06882192086833139,0.015936459871063624
2020-03-24,2020,3,24,0.033173787560644374,-0.03448947563693516,0.048832486404112974,0.027406942147640567
2020-03-25,2020,3,25,0.15833983327871204,0.033173787560644374,-0.03448947563693516,0.038293354298716276
2020-03-26,2020,3,26,-0.014389860112952846,0.15833983327871204,0.033173787560644374,0.03777163703504409
2020-03-27,2020,3,27,0.04622390008575206,-0.014389860112952846,0.15833983327871204,0.041131975386713426
2020-03-30,2020,3,30,-0.017687783878588492,0.04622390008575206,-0.014389860112952846,0.04442362053337438
2020-03-31,2020,3,31,0.04963201329394917,-0.017687783878588492,0.04622390008575206,0.011251465661075998
2020-04-01,2020,4,1,-0.007520941082779897,0.04963201329394917,-0.017687783878588492,-0.0020872404612915394
