date,close,year,month,day,close_log,close_log_diff,lag_1,lag_2,lag_3,rolling_mean
2020-12-29,12.943249702453612,2020,12,29,2.5605743937453163,0.0033471119489871803,-0.007241161469917046,-0.0011921755885269114,-0.020466719866051974,-0.0059222983007497735
2020-12-30,13.145750045776367,2020,12,30,2.5760985159512324,0.015524122205916147,0.0033471119489871803,-0.007241161469917046,-0.0011921755885269114,-0.002005764553918521
2020-12-31,13.05500030517578,2020,12,31,2.5691712255272527,-0.0069272904239796596,0.015524122205916147,0.0033471119489871803,-0.007241161469917046,0.000702121334495942
2021-01-04,13.113499641418455,2021,1,4,2.573642206577796,0.004470981050543443,-0.0069272904239796596,0.015524122205916147,0.0033471119489871803,0.001834752662310013
2021-01-05,13.404749870300291,2021,1,5,2.595609112080808,0.021966905503011613,0.004470981050543443,-0.0069272904239796596,0.015524122205916147,0.007676366056895745
2021-01-06,12.614500045776367,2021,1,6,2.5348469495816524,-0.06076216249915545,0.021966905503011613,0.004470981050543443,-0.0069272904239796596,-0.0051454888327327804
2021-01-07,13.343999862670898,2021,1,7,2.5910668353249413,0.056219885743288955,-0.06076216249915545,0.021966905503011613,0.004470981050543443,0.002993663874741781
2021-01-08,13.27674961090088,2021,1,8,2.5860143558748123,-0.005052479450128988,0.056219885743288955,-0.06076216249915545,0.021966905503011613,0.0033686260695119153
2021-01-11,13.621500015258787,2021,1,11,2.6116494279360545,0.02563507206124216,-0.005052479450128988,0.056219885743288955,-0.06076216249915545,0.007601444271651658
2021-01-12,13.484749794006348,2021,1,12,2.6015594020262585,-0.010090025909796019,0.02563507206124216,-0.005052479450128988,0.056219885743288955,0.0011900579890901319
2021-01-13,13.531749725341797,2021,1,13,2.6050387557239123,0.003479353697653842,-0.010090025909796019,0.02563507206124216,-0.005052479450128988,0.01403836122845199
2021-01-14,13.200249671936035,2021,1,14,2.580235743954056,-0.02480301176985611,0.003479353697653842,-0.010090025909796019,0.02563507206124216,-0.0021662182741770232
2021-01-15,12.85949993133545,2021,1,15,2.554082832465186,-0.026152911488870334,-0.02480301176985611,0.003479353697653842,-0.010090025909796019,-0.006386304681925292
2021-01-19,13.025250434875488,2021,1,19,2.5668898147003083,0.012806982235122444,-0.026152911488870334,-0.02480301176985611,0.003479353697653842,-0.008951922647149235
2021-01-20,13.365750312805176,2021,1,20,2.5926954881426694,0.025805673442361066,0.012806982235122444,-0.026152911488870334,-0.02480301176985611,-0.0017727827767178184
2021-01-21,13.86750030517578,2021,1,21,2.6295479949537985,0.03685250681112917,0.025805673442361066,0.012806982235122444,-0.026152911488870334,0.004901847845977247
2021-01-22,13.712499618530272,2021,1,22,2.618307797782225,-0.011240197171573652,0.03685250681112917,0.025805673442361066,0.012806982235122444,0.007614410765633739
2021-01-25,13.653249740600586,2021,1,25,2.6139775695297947,-0.004330228252430235,-0.011240197171573652,0.03685250681112917,0.025805673442361066,0.01197894741292176
2021-01-26,13.435250282287598,2021,1,26,2.59788187101843,-0.01609569851136472,-0.004330228252430235,-0.011240197171573652,0.03685250681112917,0.006198411263624326
2021-01-27,12.917750358581545,2021,1,27,2.5586023623408387,-0.039279508677591224,-0.01609569851136472,-0.004330228252430235,-0.011240197171573652,-0.006818625160366132
2021-01-28,13.050999641418455,2021,1,28,2.5688647317099824,0.010262369369143709,-0.039279508677591224,-0.01609569851136472,-0.004330228252430235,-0.012136652648763225
2021-01-29,12.989749908447266,2021,1,29,2.5641605778757164,-0.004704153834266034,0.010262369369143709,-0.039279508677591224,-0.01609569851136472,-0.0108294439813017
2021-02-01,13.237000465393066,2021,2,1,2.5830159738901335,0.018855396014417103,-0.004704153834266034,0.010262369369143709,-0.039279508677591224,-0.006192319127932233
2021-02-02,13.556750297546388,2021,2,2,2.6068846002174677,0.02386862632733422,0.018855396014417103,-0.004704153834266034,0.010262369369143709,0.0018005458398075546
2021-02-03,13.530500411987305,2021,2,3,2.60494642686367,-0.0019381733537975343,0.02386862632733422,0.018855396014417103,-0.004704153834266034,0.009268812904566293
2021-02-04,13.664250373840332,2021,2,4,2.6147829604907753,0.009836533627105126,-0.0019381733537975343,0.02386862632733422,0.018855396014417103,0.009183645756158576
2021-02-05,13.590999603271484,2021,2,5,2.609407779782678,-0.0053751807080972824,0.009836533627105126,-0.0019381733537975343,0.02386862632733422,0.009049440381392326
2021-02-08,14.438750267028809,2021,2,8,2.6699155831146535,0.060507803331975474,-0.0053751807080972824,0.009836533627105126,-0.0019381733537975343,0.017379921844904
2021-02-09,14.263250350952148,2021,2,9,2.657686323862328,-0.01222925925232543,0.060507803331975474,-0.0053751807080972824,0.009836533627105126,0.01016034472897207
2021-02-10,14.764249801635742,2021,2,10,2.6922087046694108,0.0345223808070827,-0.01222925925232543,0.060507803331975474,-0.0053751807080972824,0.017452455561148116
2021-02-11,15.250749588012695,2021,2,11,2.724628655157744,0.03241995048833335,0.0345223808070827,-0.01222925925232543,0.060507803331975474,0.02196913893339376
2021-02-12,14.96125030517578,2021,2,12,2.7054635456031892,-0.01916510955455486,0.03241995048833335,0.0345223808070827,-0.01222925925232543,0.019211153164102247
2021-02-16,15.330249786376951,2021,2,16,2.7298279867090307,0.02436444110584146,-0.01916510955455486,0.03241995048833335,0.0345223808070827,0.011982480718875444
2021-02-17,14.906000137329102,2021,2,17,2.7017638256725105,-0.028064161036520208,0.02436444110584146,-0.01916510955455486,0.03241995048833335,0.008815500362036488
2021-02-18,14.82900047302246,2021,2,18,2.6965847548914046,-0.00517907078110591,-0.028064161036520208,0.02436444110584146,-0.01916510955455486,0.0008752100443987665
2021-02-19,14.92650032043457,2021,2,19,2.7031381782086847,0.006553423317280149,-0.00517907078110591,-0.028064161036520208,0.02436444110584146,-0.004298095389811874
2021-02-22,14.35575008392334,2021,2,22,2.664150564658166,-0.03898761355051894,0.006553423317280149,-0.00517907078110591,-0.028064161036520208,-0.00826259618900469
2021-02-23,14.142000198364258,2021,2,23,2.649149107208655,-0.01500145744951098,-0.03898761355051894,0.006553423317280149,-0.00517907078110591,-0.01613577590007518
2021-02-24,14.49899959564209,2021,2,24,2.6740796536423805,0.02493054643372572,-0.01500145744951098,-0.03898761355051894,0.006553423317280149,-0.005536834406025992
2021-02-25,13.307499885559082,2021,2,25,2.5883277774650444,-0.08575187617733615,0.02493054643372572,-0.01500145744951098,-0.03898761355051894,-0.02165139548527204
2021-02-26,13.714500427246094,2021,2,26,2.6184536984433278,0.03012592097828337,-0.08575187617733615,0.02493054643372572,-0.01500145744951098,-0.016936895953071397
2021-03-01,13.841750144958496,2021,3,1,2.627689397755278,0.009235699311950452,0.03012592097828337,-0.08575187617733615,0.02493054643372572,-0.007292233380577518
2021-03-02,13.40625,2021,3,2,2.5957210161282904,-0.031968381626987785,0.009235699311950452,0.03012592097828337,-0.08575187617733615,-0.01068561821607288
2021-03-03,12.804750442504885,2021,3,3,2.549816230395185,-0.04590478573310541,-0.031968381626987785,0.009235699311950452,0.03012592097828337,-0.024852684649439107
2021-03-04,12.37024974822998,2021,3,4,2.5152943760332427,-0.03452185436194233,-0.04590478573310541,-0.031968381626987785,0.009235699311950452,-0.01460668028636034
2021-03-05,12.46150016784668,2021,3,5,2.522643904815551,0.007349528782308212,-0.03452185436194233,-0.04590478573310541,-0.031968381626987785,-0.019161958725555372
2021-03-08,11.593250274658203,2021,3,8,2.450423055884307,-0.0722208489312437,0.007349528782308212,-0.03452185436194233,-0.04590478573310541,-0.0354532683741942
2021-03-09,12.52025032043457,2021,3,9,2.527347359117016,0.07692430323270871,-0.0722208489312437,0.007349528782308212,-0.03452185436194233,-0.013674731402254902
2021-03-10,12.468250274658203,2021,3,10,2.5231854350640823,-0.0041619240529335855,0.07692430323270871,-0.0722208489312437,0.007349528782308212,-0.005326159066220537
2021-03-11,12.993499755859377,2021,3,11,2.564449213630412,0.041263778566329457,-0.0041619240529335855,0.07692430323270871,-0.0722208489312437,0.00983096751943382
2021-03-12,12.855999946594238,2021,3,12,2.5538106242810605,-0.010638589349351246,0.041263778566329457,-0.0041619240529335855,0.07692430323270871,0.006233343893101928
2021-03-15,13.19124984741211,2021,3,15,2.5795537194358062,0.02574309515474571,-0.010638589349351246,0.041263778566329457,-0.0041619240529335855,0.02582613271029981
2021-03-16,13.291250228881836,2021,3,16,2.5871059412036486,0.007552221767842315,0.02574309515474571,-0.010638589349351246,0.041263778566329457,0.01195171641732653
2021-03-17,13.3412504196167,2021,3,17,2.5908607706986144,0.003754829494965861,0.007552221767842315,0.02574309515474571,-0.010638589349351246,0.013535067126906419
2021-03-18,12.72249984741211,2021,3,18,2.5433720674873044,-0.047488703211310046,0.003754829494965861,0.007552221767842315,0.02574309515474571,-0.004215429228621481
2021-03-19,12.845749855041504,2021,3,19,2.553013006050764,0.009640938563459489,-0.047488703211310046,0.003754829494965861,0.007552221767842315,-0.0001595236460593341
2021-03-22,13.186249732971191,2021,3,22,2.579174599763332,0.0261615937125681,0.009640938563459489,-0.047488703211310046,0.003754829494965861,-7.582393449485636e-05
2021-03-23,13.07075023651123,2021,3,23,2.570376927405047,-0.008797672358284991,0.0261615937125681,0.009640938563459489,-0.047488703211310046,-0.0033458027597203176
2021-03-24,12.642999649047852,2021,3,24,2.537103674571147,-0.033273252833899924,-0.008797672358284991,0.0261615937125681,0.009640938563459489,-0.010751419225493474
2021-03-25,12.535249710083008,2021,3,25,2.5285446524395985,-0.008559022131548577,-0.033273252833899924,-0.008797672358284991,0.0261615937125681,-0.002965483009541181
2021-03-26,12.83924961090088,2021,3,26,2.55250685503542,0.02396220259582149,-0.008559022131548577,-0.033273252833899924,-0.008797672358284991,-0.00010123020306878061
2021-03-29,12.948249816894531,2021,3,29,2.560960629737507,0.008453774702087191,0.02396220259582149,-0.008559022131548577,-0.033273252833899924,-0.003642794005164962
2021-03-30,12.871749877929688,2021,3,30,2.5550349780166464,-0.005925651720860792,0.008453774702087191,0.02396220259582149,-0.008559022131548577,-0.003068389877680122
2021-03-31,13.34825038909912,2021,3,31,2.5913853192612195,0.03635034124457315,-0.005925651720860792,0.008453774702087191,0.02396220259582149,0.010856328938014493
2021-04-01,13.811750411987305,2021,4,1,2.6255197089899673,0.03413438972874783,0.03635034124457315,-0.005925651720860792,0.008453774702087191,0.019395011310073772
2021-04-05,13.987500190734863,2021,4,5,2.6381640872741374,0.012644378284170088,0.03413438972874783,0.03635034124457315,-0.005925651720860792,0.017131446447743493
2021-04-06,13.861499786376951,2021,4,6,2.6291151976028173,-0.009048889671320115,0.012644378284170088,0.03413438972874783,0.03635034124457315,0.013630913573062032
2021-04-07,14.143500328063965,2021,4,7,2.649255177787092,0.020139980184274542,-0.009048889671320115,0.012644378284170088,0.03413438972874783,0.0188440399540891
2021-04-08,14.31700038909912,2021,4,8,2.66144766955561,0.01219249176851811,0.020139980184274542,-0.009048889671320115,0.012644378284170088,0.01401247005887809
2021-04-09,14.399999618530272,2021,4,9,2.6672281800910014,0.005780510535391414,0.01219249176851811,0.020139980184274542,-0.009048889671320115,0.008341694220206808
2021-04-12,15.208999633789062,2021,4,12,2.721887333811664,0.054659153720662434,0.005780510535391414,0.01219249176851811,0.020139980184274542,0.01674464930750528
2021-04-13,15.679499626159668,2021,4,13,2.752354102816116,0.03046676900445222,0.054659153720662434,0.005780510535391414,0.01219249176851811,0.024647781042659744
2021-04-14,15.277000427246094,2021,4,14,2.726348457350208,-0.02600564546590789,0.03046676900445222,0.054659153720662434,0.005780510535391414,0.015418655912623258
2021-04-15,16.137250900268555,2021,4,15,2.7811303199742157,0.05478186262400753,-0.02600564546590789,0.03046676900445222,0.054659153720662434,0.023936530083721142
2021-04-16,15.912500381469728,2021,4,16,2.767104987856485,-0.014025332117730827,0.05478186262400753,-0.02600564546590789,0.03046676900445222,0.019975361553096694
2021-04-19,15.361749649047852,2021,4,19,2.7318806306755574,-0.035224357180927424,-0.014025332117730827,0.05478186262400753,-0.02600564546590789,0.001998659372778722
2021-04-20,15.171250343322754,2021,4,20,2.7194022120682604,-0.012478418607297037,-0.035224357180927424,-0.014025332117730827,0.05478186262400753,-0.00659037814957113
2021-04-21,15.36050033569336,2021,4,21,2.7317993011273765,0.012397089059116073,-0.012478418607297037,-0.035224357180927424,-0.014025332117730827,0.0010901687554336625
2021-04-22,14.850250244140623,2021,4,22,2.6980167165640054,-0.03378258456337102,0.012397089059116073,-0.012478418607297037,-0.035224357180927424,-0.01662272068204205
2021-04-23,15.265250205993652,2021,4,23,2.7255790168807903,0.02756230031678486,-0.03378258456337102,0.012397089059116073,-0.012478418607297037,-0.00830519419513891
2021-04-26,15.477999687194824,2021,4,26,2.7394196406386033,0.013840623757813031,0.02756230031678486,-0.03378258456337102,0.012397089059116073,0.0015078019926091813
2021-04-27,15.381750106811523,2021,4,27,2.733181748683857,-0.006237891954746111,0.013840623757813031,0.02756230031678486,-0.03378258456337102,0.0027559073231193665
2021-04-28,15.27674961090088,2021,4,28,2.726332039310203,-0.006849709373654367,-0.006237891954746111,0.013840623757813031,0.02756230031678486,-0.0010934523634347215
2021-04-29,15.324749946594238,2021,4,29,2.729469164990575,0.003137125680372055,-0.006849709373654367,-0.006237891954746111,0.013840623757813031,0.006290489685313894
2021-04-30,15.009499549865724,2021,4,30,2.7086833039746683,-0.020785861015906626,0.003137125680372055,-0.006849709373654367,-0.006237891954746111,-0.0033791425812244036
2021-05-03,14.836750030517578,2021,5,3,2.6971072131161153,-0.011576090858552934,-0.020785861015906626,0.003137125680372055,-0.006849709373654367,-0.008462485504497597
2021-05-04,14.35124969482422,2021,5,4,2.663837025161132,-0.03327018795498349,-0.011576090858552934,-0.020785861015906626,0.003137125680372055,-0.013868944704545073
2021-05-05,14.458499908447266,2021,5,5,2.671282470577891,0.007445445416759178,-0.03327018795498349,-0.011576090858552934,-0.020785861015906626,-0.011009913746462364
2021-05-06,14.52299976348877,2021,5,6,2.6757335833403793,0.0044511127624882185,0.007445445416759178,-0.03327018795498349,-0.011576090858552934,-0.01074711633003913
2021-05-07,14.812250137329102,2021,5,7,2.6954545503871095,0.01972096704673021,0.0044511127624882185,0.007445445416759178,-0.03327018795498349,-0.002645750717511763
2021-05-10,14.26574993133545,2021,5,10,2.657861554705678,-0.037592995681431596,0.01972096704673021,0.0044511127624882185,0.007445445416759178,-0.007849131682087496
2021-05-11,14.306249618530272,2021,5,11,2.660696478054189,0.002834923348510987,-0.037592995681431596,0.01972096704673021,0.0044511127624882185,-0.0006281094213886007
2021-05-12,13.758500099182127,2021,5,12,2.6216568221438803,-0.03903965591030856,0.002834923348510987,-0.037592995681431596,0.01972096704673021,-0.009925129686802148
2021-05-13,13.665249824523926,2021,5,13,2.6148561012856515,-0.006800720858228804,-0.03903965591030856,0.002834923348510987,-0.037592995681431596,-0.012175496410945553
2021-05-14,14.243000030517578,2021,5,14,2.656265560095086,0.041409458809434696,-0.006800720858228804,-0.03903965591030856,0.002834923348510987,-0.007837798058404654
2021-05-17,14.165499687194824,2021,5,17,2.6508094088477114,-0.005456151247374752,0.041409458809434696,-0.006800720858228804,-0.03903965591030856,-0.001410429171593286
2021-05-18,14.01574993133545,2021,5,18,2.6401816923778685,-0.010627716469842952,-0.005456151247374752,0.041409458809434696,-0.006800720858228804,-0.004102957135264073
2021-05-19,14.065750122070312,2021,5,19,2.643742773052241,0.003561080674372441,-0.010627716469842952,-0.005456151247374752,0.041409458809434696,0.004417190181672126
2021-05-20,14.612500190734863,2021,5,20,2.681877339851043,0.038134566798802005,0.003561080674372441,-0.010627716469842952,-0.005456151247374752,0.013404247713078288
2021-05-21,14.99174976348877,2021,5,21,2.7075000340206365,0.02562269416959362,0.038134566798802005,0.003561080674372441,-0.010627716469842952,0.010246894785110072
2021-05-24,15.612000465393066,2021,5,24,2.748039879128326,0.04053984510768949,0.02562269416959362,0.038134566798802005,0.003561080674372441,0.01944609405612292
2021-05-25,15.647749900817873,2021,5,25,2.7503271303437913,0.002287251215465247,0.04053984510768949,0.02562269416959362,0.038134566798802005,0.02202908759318456
2021-05-26,15.699999809265137,2021,5,26,2.753660700205545,0.0033335698617538156,0.002287251215465247,0.04053984510768949,0.02562269416959362,0.021983585430660833
2021-05-27,15.48799991607666,2021,5,27,2.740065525115617,-0.013595175089927913,0.0033335698617538156,0.002287251215465247,0.04053984510768949,0.01163763705291485
2021-05-28,16.24449920654297,2021,5,28,2.787754341101593,0.04768881598597563,-0.013595175089927913,0.0033335698617538156,0.002287251215465247,0.016050861416191255
2021-06-01,16.26449966430664,2021,6,1,2.788984797958573,0.001230456856980311,0.04768881598597563,-0.013595175089927913,0.0033335698617538156,0.008188983766049419
2021-06-02,16.778249740600586,2021,6,2,2.820083389317529,0.031098591358956096,0.001230456856980311,0.04768881598597563,-0.013595175089927913,0.013951251794747589
2021-06-03,16.969749450683594,2021,6,3,2.8314323148875014,0.011348925569972135,0.031098591358956096,0.001230456856980311,0.04768881598597563,0.015554322936391252
2021-06-04,17.578250885009766,2021,6,4,2.8666623927115387,0.03523007782403731,0.011348925569972135,0.031098591358956096,0.001230456856980311,0.025319373519184295
2021-06-07,17.618999481201172,2021,6,7,2.868977835763073,0.002315443051534416,0.03523007782403731,0.011348925569972135,0.031098591358956096,0.016244698932296055
2021-06-08,17.457000732421875,2021,6,8,2.8597407562984114,-0.00923707946466168,0.002315443051534416,0.03523007782403731,0.011348925569972135,0.014151191667967656
2021-06-09,17.35824966430664,2021,6,9,2.8540678783601545,-0.005672877938256882,-0.00923707946466168,0.002315443051534416,0.03523007782403731,0.00679689780852506
2021-06-10,17.424999237060547,2021,6,10,2.8579059128624,0.003838034502245513,-0.005672877938256882,-0.00923707946466168,0.002315443051534416,0.005294719594979735
2021-06-11,17.82525062561035,2021,6,11,2.8806160265443106,0.02271011368191056,0.003838034502245513,-0.005672877938256882,-0.00923707946466168,0.0027907267665543854
2021-06-14,18.018749237060547,2021,6,14,2.891412840063155,0.010796813518844317,0.02271011368191056,0.003838034502245513,-0.005672877938256882,0.004487000860016366
2021-06-15,17.78849983215332,2021,6,15,2.8785521716551377,-0.01286066840801725,0.010796813518844317,0.02271011368191056,0.003838034502245513,0.0037622830713452517
2021-06-16,17.81024932861328,2021,6,16,2.879774096564236,0.0012219249090983375,-0.01286066840801725,0.010796813518844317,0.02271011368191056,0.005141243640816295
2021-06-17,18.657249450683597,2021,6,17,2.926234781053891,0.0464606844896549,0.0012219249090983375,-0.01286066840801725,0.010796813518844317,0.013665773638298174
2021-06-18,18.638750076293945,2021,6,18,2.9252427510162775,-0.0009920300376133895,0.0464606844896549,0.0012219249090983375,-0.01286066840801725,0.008925344894393384
2021-06-21,18.427249908447266,2021,6,21,2.913830542340711,-0.011412208675566582,-0.0009920300376133895,0.0464606844896549,0.0012219249090983375,0.004483540455511204
2021-06-22,18.886749267578125,2021,6,22,2.938460579228657,0.024630036887946183,-0.011412208675566582,-0.0009920300376133895,0.0464606844896549,0.01198168151470389
2021-06-23,19.057249069213867,2021,6,23,2.9474475577577337,0.008986978529076595,0.024630036887946183,-0.011412208675566582,-0.0009920300376133895,0.013534692238699542
2021-06-24,19.20549964904785,2021,6,24,2.955196678072191,0.007749120314457514,0.008986978529076595,0.024630036887946183,-0.011412208675566582,0.005792379403660064
2021-06-25,19.0310001373291,2021,6,25,2.946069235750964,-0.009127442321227086,0.007749120314457514,0.008986978529076595,0.024630036887946183,0.004165296946937324
2021-06-28,19.98500061035156,2021,6,28,2.99498202270377,0.048912786952805654,-0.009127442321227086,0.007749120314457514,0.008986978529076595,0.016230296072611772
2021-06-29,20.026750564575195,2021,6,29,2.9970689080886745,0.0020868853849047575,0.048912786952805654,-0.009127442321227086,0.007749120314457514,0.011721665772003486
2021-06-30,20.002500534057617,2021,6,30,2.995857292441685,-0.0012116156469894612,0.0020868853849047575,0.048912786952805654,-0.009127442321227086,0.009681946936790276
2021-07-01,20.21199989318848,2021,7,1,3.0062764821451027,0.010419189703417597,-0.0012116156469894612,0.0020868853849047575,0.048912786952805654,0.010215960814582292
2021-07-02,20.48699951171875,2021,7,2,3.01979051481335,0.013514032668247467,0.010419189703417597,-0.0012116156469894612,0.0020868853849047575,0.014744255812477203
2021-07-06,20.69849967956543,2021,7,6,3.0300612183965288,0.010270703583178609,0.013514032668247467,0.010419189703417597,-0.0012116156469894612,0.007015839138551794
2021-07-07,20.371749877929688,2021,7,7,3.0141491312093898,-0.01591208718713899,0.010270703583178609,0.013514032668247467,0.010419189703417597,0.003416044624143044
2021-07-08,19.90275001525879,2021,7,8,2.9908579139043976,-0.023291217304992173,-0.01591208718713899,0.010270703583178609,0.013514032668247467,-0.0009998757074574983
2021-07-09,20.050249099731445,2021,7,9,2.9982415776021574,0.007383663697759779,-0.023291217304992173,-0.01591208718713899,0.010270703583178609,-0.0016069809085890619
2021-07-12,20.512500762939453,2021,7,12,3.021034493610088,0.022792916007930764,0.007383663697759779,-0.023291217304992173,-0.01591208718713899,0.00024879575934759756
2021-07-13,20.25,2021,7,13,3.0081547935525483,-0.0128797000575398,0.022792916007930764,0.007383663697759779,-0.023291217304992173,-0.004381284968796084
2021-07-14,19.84149932861328,2021,7,14,2.987775670000036,-0.020379123552512368,-0.0128797000575398,0.022792916007930764,0.007383663697759779,-0.00527469224187076
2021-07-15,18.966249465942383,2021,7,15,2.942661055699,-0.04511461430103614,-0.020379123552512368,-0.0128797000575398,0.022792916007930764,-0.009639371641079553
2021-07-16,18.160999298095703,2021,7,16,2.899276399087371,-0.043384656611628714,-0.04511461430103614,-0.020379123552512368,-0.0128797000575398,-0.019793035702957252
2021-07-19,18.77975082397461,2021,7,19,2.9327792055331274,0.03350280644575632,-0.043384656611628714,-0.04511461430103614,-0.020379123552512368,-0.01765105761539214
2021-07-20,18.61199951171875,2021,7,20,2.9238065077476474,-0.008972697785480044,0.03350280644575632,-0.043384656611628714,-0.04511461430103614,-0.01686965716098019
2021-07-21,19.40999984741211,2021,7,21,2.965788389319616,0.04198188157196858,-0.008972697785480044,0.03350280644575632,-0.043384656611628714,-0.004397456136083999
2021-07-22,19.5939998626709,2021,7,22,2.9752233899137184,0.009435000594102405,0.04198188157196858,-0.008972697785480044,0.03350280644575632,0.006512466842943709
2021-07-23,19.558000564575195,2021,7,23,2.973384438756797,-0.0018389511569214534,0.009435000594102405,0.04198188157196858,-0.008972697785480044,0.01482160793388516
2021-07-26,19.29400062561035,2021,7,26,2.9597941991734857,-0.013590239583311181,-0.0018389511569214534,0.009435000594102405,0.04198188157196858,0.005402998728071662
2021-07-27,19.20800018310547,2021,7,27,2.9553268684517233,-0.004467330721762419,-0.013590239583311181,-0.0018389511569214534,0.009435000594102405,0.006304072140815187
2021-07-28,19.50300025939941,2021,7,28,2.970568313190929,0.015241444739205523,-0.004467330721762419,-0.013590239583311181,-0.0018389511569214534,0.0009559847742625748
2021-07-29,19.66200065612793,2021,7,29,2.9786878723150876,0.008119559124158737,0.015241444739205523,-0.004467330721762419,-0.013590239583311181,0.0006928964802738413
2021-07-30,19.499000549316406,2021,7,30,2.970363210374966,-0.00832466194012138,0.008119559124158737,0.015241444739205523,-0.004467330721762419,-0.0006042456763661441
2021-08-02,19.75,2021,8,2,2.9831534913471307,0.012790280972164503,-0.00832466194012138,0.008119559124158737,0.015241444739205523,0.0046718584347289925
2021-08-03,19.815000534057617,2021,8,3,2.9864392535945865,0.0032857622474558035,0.012790280972164503,-0.00832466194012138,0.008119559124158737,0.006222477028572637
2021-08-04,20.27400016784668,2021,8,4,3.0093392852391205,0.022900031644534025,0.0032857622474558035,0.012790280972164503,-0.00832466194012138,0.007754194409638338
2021-08-05,20.636999130249023,2021,8,5,3.0270855390667624,0.017746253827641834,0.022900031644534025,0.0032857622474558035,0.012790280972164503,0.009679533350334956
2021-08-06,20.36599922180176,2021,8,6,3.0138668055388163,-0.013218733527946114,0.017746253827641834,0.022900031644534025,0.0032857622474558035,0.00870071903277001
2021-08-09,20.295000076293945,2021,8,9,3.0103745540501095,-0.003492251488706799,-0.013218733527946114,0.017746253827641834,0.022900031644534025,0.00544421254059575
2021-08-10,19.93600082397461,2021,8,10,2.9925271839360312,-0.01784737011407822,-0.003492251488706799,-0.013218733527946114,0.017746253827641834,0.001217586068288945
2021-08-11,19.698999404907227,2021,8,11,2.9805678428249296,-0.01195934111110164,-0.01784737011407822,-0.003492251488706799,-0.013218733527946114,-0.005754288482838188
2021-08-12,19.905000686645508,2021,8,12,2.990970990948412,0.01040314812348253,-0.01195934111110164,-0.01784737011407822,-0.003492251488706799,-0.007222909623670048
2021-08-13,20.1879997253418,2021,8,13,3.005088354872993,0.01411736392458085,0.01040314812348253,-0.01195934111110164,-0.01784737011407822,-0.0017556901331646558
2021-08-16,19.950000762939453,2021,8,16,2.993229181578451,-0.011859173294542114,0.01411736392458085,0.01040314812348253,-0.01195934111110164,-0.0034290744943317186
2021-08-17,19.45800018310547,2021,8,17,2.9682583059635284,-0.024970875614922505,-0.011859173294542114,0.01411736392458085,0.01040314812348253,-0.004853775594500576
2021-08-18,19.040000915527344,2021,8,18,2.9465420774476376,-0.021716228515890723,-0.024970875614922505,-0.011859173294542114,0.01411736392458085,-0.0068051530754583926
2021-08-19,19.79800033569336,2021,8,19,2.985580939453538,0.039038862005900565,-0.021716228515890723,-0.024970875614922505,-0.011859173294542114,-0.0010780102989747854
2021-08-20,20.81599998474121,2021,8,20,3.035721921037118,0.0501409815835796,0.039038862005900565,-0.021716228515890723,-0.024970875614922505,0.006126713232824965
2021-08-23,21.95800018310547,2021,8,23,3.089131546151436,0.05340962511431835,0.0501409815835796,0.039038862005900565,-0.021716228515890723,0.01918047291459706
2021-08-24,21.792999267578125,2021,8,24,3.081588783705548,-0.00754276244588814,0.05340962511431835,0.0501409815835796,0.039038862005900565,0.02266609554840393
2021-08-25,22.21299934387207,2021,8,25,3.10067767353747,0.019088889831921918,-0.00754276244588814,0.05340962511431835,0.0501409815835796,0.030827119217966457
2021-08-26,22.06800079345703,2021,8,26,3.0941286313652783,-0.006549042172191655,0.019088889831921918,-0.00754276244588814,0.05340962511431835,0.021709538382348015
2021-08-27,22.63599967956543,2021,8,27,3.119541545124306,0.025412913759027767,-0.006549042172191655,0.019088889831921918,-0.00754276244588814,0.01676392481743765
2021-08-30,22.6879997253418,2021,8,30,3.1218361382438373,0.002294593119531285,0.025412913759027767,-0.006549042172191655,0.019088889831921918,0.006540918418480235
2021-08-31,22.38500022888184,2021,8,31,3.108391101917715,-0.013445036326122484,0.002294593119531285,0.025412913759027767,-0.006549042172191655,0.005360463642433366
2021-09-01,22.44099998474121,2021,9,1,3.1108896422614882,0.002498540343773392,-0.013445036326122484,0.002294593119531285,0.025412913759027767,0.002042393744803661
2021-09-02,22.395999908447266,2021,9,2,3.108882367398741,-0.0020072748627470993,0.002498540343773392,-0.013445036326122484,0.002294593119531285,0.002950747206692572
2021-09-03,22.843000411987305,2021,9,3,3.1286447427093367,0.019762375310595548,-0.0020072748627470993,0.002498540343773392,-0.013445036326122484,0.0018206395170061284
2021-09-07,22.66200065612793,2021,9,7,3.1206895419111556,-0.007955200798181128,0.019762375310595548,-0.0020072748627470993,0.002498540343773392,-0.00022931926653635415
2021-09-08,22.339000701904297,2021,9,8,3.1063340613023644,-0.014355480608791105,-0.007955200798181128,0.019762375310595548,-0.0020072748627470993,-0.00041140812307007837
2021-09-09,22.177000045776367,2021,9,9,3.099055717850029,-0.007278343452335356,-0.014355480608791105,-0.007955200798181128,0.019762375310595548,-0.002366784882291828
2021-09-10,22.47800064086914,2021,9,10,3.1125370816070252,0.013481363756996156,-0.007278343452335356,-0.014355480608791105,-0.007955200798181128,0.0007309428416568231
2021-09-13,22.152000427246094,2021,9,13,3.0979278051556816,-0.014609276451343689,0.013481363756996156,-0.007278343452335356,-0.014355480608791105,-0.0061433875107310245
